Date,Open,High,Low,Close,Volume,EMA_7,EMA_40,MACD,Signal_Line,MACD_Hist,RSI,ATR,Asset
2024-06-17,17914.0,18121.0,17692.0,17930.0,105330.0,18068.962937573047,18089.305208564,-54.27186251376406,65.35244695548477,-119.62430946924884,43.30454700987371,368.8410872413055,Hang_Seng
2024-06-18,17947.0,18040.0,17841.0,17894.0,85330.0,18025.222203179783,18079.77812521941,-73.59816918722936,37.56232372694194,-111.1604929141713,42.62743368438374,356.7095810097837,Hang_Seng
2024-06-19,17897.0,18459.0,17895.0,18435.0,126870.0,18127.66665238484,18097.10602155017,-44.74444171843788,21.100970637865977,-65.84541235630385,54.21368618738212,371.58746808051336,Hang_Seng
2024-06-20,18426.0,18513.0,18261.0,18295.0,96590.0,18169.49998928863,18106.7593863526,-32.796427983990725,10.32149091349464,-43.11791889748537,51.32510856172069,363.0455060747624,Hang_Seng
2024-06-21,18297.0,18319.0,17955.0,18016.0,119060.0,18131.124991966477,18102.33209921345,-45.31811035177088,-0.8064293395584645,-44.51168101221242,46.05833996461784,363.11368421227934,Hang_Seng
2024-06-24,18017.0,18066.0,17778.0,18062.0,149330.0,18113.843743974856,18100.36467973962,-50.94258388377057,-10.833660248400886,-40.10892363536968,47.02357989565885,357.7484210542594,Hang_Seng
2024-06-25,18061.0,18264.0,17951.0,18070.0,169640.0,18102.882807981143,18098.88347584988,-54.13050378623666,-19.493028955968043,-34.637474830268616,47.20053266030476,354.5521052646694,Hang_Seng
2024-06-26,18069.0,18153.0,17888.0,18064.0,120720.0,18093.16210598586,18097.181842881597,-56.48992247008937,-26.892407658792308,-29.59751481129706,47.07353447951807,348.15552631719305,Hang_Seng
2024-06-27,18061.0,18070.0,17715.0,17732.0,17820.0,18002.871579489394,18079.368094448346,-84.17904055606778,-38.34973423824741,-45.82930631782037,40.56899742561248,348.6444172945364,Hang_Seng
2024-06-28,17613.0,17763.0,17425.0,17630.0,98840.0,17909.653684617046,18057.447699597204,-113.0502408735083,-53.28983556529958,-59.76040530820872,38.79535493370733,347.88410177349806,Hang_Seng
2024-07-02,17634.0,17889.0,17480.0,17679.0,105700.0,17851.990263462783,18038.986836202217,-130.47297341995,-68.72646313622967,-61.746510283720326,40.14905793541408,352.24952307539104,Hang_Seng
2024-07-03,17680.0,17939.0,17663.0,17850.0,103650.0,17851.49269759709,18029.76796614357,-128.99536531907142,-80.78024357279803,-48.2151217462734,44.74227258821749,346.8031285700059,Hang_Seng
2024-07-04,17864.0,18112.0,17861.0,18019.0,93010.0,17893.369523197816,18029.24269950242,-112.8861810198796,-87.20143106221434,-25.684749957665247,48.91495035930436,340.7457622435769,Hang_Seng
2024-07-05,18022.0,18068.0,17729.0,17741.0,90200.0,17855.27714239836,18015.1820800145,-121.15521120119593,-93.99218709001066,-27.163024111185265,43.14355845603833,340.6210649404643,Hang_Seng
2024-07-08,17746.0,17764.0,17492.0,17581.0,95020.0,17786.70785679877,17994.002466355254,-139.01664269708272,-102.99707821142508,-36.01956448565764,40.20345762887568,335.71956030185964,Hang_Seng
2024-07-09,17580.0,17661.0,17403.0,17533.0,99190.0,17723.280892599076,17971.51454116719,-155.25546631696852,-113.44875583253378,-41.806710484434745,39.33737841929088,330.1681631374411,Hang_Seng
2024-07-10,17532.0,17809.0,17449.0,17505.0,93450.0,17668.710669449305,17948.757734280985,-168.4425165454668,-124.44750797512036,-43.995008570346414,38.81213189901882,332.29900862762395,Hang_Seng
2024-07-11,17507.0,17904.0,17506.0,17860.0,101410.0,17716.53300208698,17944.428088706303,-148.53558989776138,-129.26512435964858,-19.2704655381128,48.24722917448288,337.0633651542222,Hang_Seng
2024-07-12,17856.0,18380.0,17838.0,18369.0,117130.0,17879.649751565237,17965.13891364746,-90.64229306667768,-121.54055810105442,30.89826503437675,58.19976771564307,351.7016962146349,Hang_Seng
2024-07-15,18368.0,18424.0,17966.0,18051.0,98280.0,17922.487313673926,17969.327259323196,-69.61885773671747,-111.15621802818704,41.537360291469554,51.532124813250825,359.2944321993039,Hang_Seng
2024-07-16,18061.0,18066.0,17733.0,17750.0,96300.0,17879.365485255446,17958.6283686245,-76.36552398547428,-104.19807921964448,27.8325552341702,46.143414158432144,357.4162584707822,Hang_Seng
2024-07-17,17746.0,17853.0,17653.0,17741.0,93570.0,17844.774113941585,17948.012350642817,-81.49905994692017,-99.65827536509964,18.159215418179457,45.98856197196452,346.1722400085835,Hang_Seng
2024-07-18,17746.0,17894.0,17634.0,17809.0,98550.0,17835.830585456188,17941.231260367556,-79.16779541589494,-95.56017937525868,16.39238395936374,47.42419884036082,340.01708000797043,Hang_Seng
2024-07-19,17809.0,17822.0,17379.0,17437.0,111870.0,17736.12293909214,17916.634613520357,-106.11432268741557,-97.67100803769006,-8.443314649725494,41.0032928920654,347.373002864544,Hang_Seng
2024-07-22,17442.0,17716.0,17319.0,17662.0,108310.0,17717.592204319106,17904.213412860823,-108.0682762740762,-99.75046168496728,-8.317814589108906,45.7845655396649,350.9177883742194,Hang_Seng
2024-07-23,17663.0,17775.0,17458.0,17496.0,88870.0,17662.19415323933,17884.300563452976,-121.60976952546116,-104.12232325306609,-17.48744627239509,43.01479466118539,348.4950892046323,Hang_Seng
2024-07-24,17501.0,17532.0,17268.0,17344.0,97090.0,17582.645614929497,17857.944438406492,-142.95869136599867,-111.8895968756526,-31.069094490346075,40.59321700339194,342.45972569001566,Hang_Seng
2024-07-25,17348.0,17433.0,16975.0,17030.0,151360.0,17444.484211197123,17817.556904825688,-183.10432880384545,-126.13254326129118,-56.97178554255424,36.075087419999264,350.7126024264431,Hang_Seng
2024-07-26,17031.0,17233.0,16930.0,17030.0,174010.0,17340.863158397842,17779.13949483419,-212.4708045308871,-143.40019551521038,-69.07060901567672,36.075087419999264,347.30455939598284,Hang_Seng
2024-07-29,17023.0,17381.0,16986.0,17254.0,115910.0,17319.14736879838,17753.52293411057,-215.18846153035705,-157.7578487182397,-57.43061281211732,41.46530514615011,350.71137658198404,Hang_Seng
2024-07-30,17253.0,17272.0,17006.0,17028.0,14080.0,17246.360526598786,17718.13157147103,-232.893879845833,-172.78505494375838,-60.108824902074616,37.98517562127972,344.6605639689852,Hang_Seng
2024-07-31,17024.0,17431.0,17021.0,17353.0,117030.0,17273.02039494909,17700.32027530171,-218.18565909760943,-181.8651757745286,-36.32048332308085,45.11856027779318,349.3276665426291,Hang_Seng
2024-08-01,17349.0,17448.0,17252.0,17314.0,91190.0,17283.265296211815,17681.475383823577,-207.2867891769456,-186.949498455012,-20.337290721933584,44.45769490670856,338.37569036101274,Hang_Seng
2024-08-02,17315.0,17347.0,16877.0,16963.0,112850.0,17203.19897215886,17646.427804124865,-224.3855459151528,-194.4367079470402,-29.94883796811257,38.93083257160835,347.7774267637975,Hang_Seng
2024-08-05,16962.0,17019.0,16437.0,16739.0,163690.0,17087.149229119146,17602.163033191944,-253.0938533776789,-206.16813703316797,-46.92571634451096,35.86643244399764,364.5076105663834,Hang_Seng
2024-08-06,16740.0,16935.0,16508.0,16616.0,116940.0,16969.361921839358,17554.057519377704,-282.513822433757,-221.43727411328572,-61.07654832047126,34.271203880823194,368.97135266878456,Hang_Seng
2024-08-07,16610.0,17003.0,16500.0,16895.0,116080.0,16950.77144137952,17521.908372090988,-280.0877147434039,-233.1673622393094,-46.92035250409453,40.712612171650505,378.54482747815706,Hang_Seng
2024-08-08,16898.0,17033.0,16648.0,16888.0,116380.0,16935.07858103464,17490.98601247679,-275.55343988921595,-241.64457776929072,-33.90886211992523,40.60509342720224,379.0059112297173,Hang_Seng
2024-08-09,16890.0,17264.0,16874.0,17078.0,100710.0,16970.808935775978,17470.84035333158,-253.7040400474507,-244.05647022492272,-9.64756982252797,44.86156644190009,379.79120328473743,Hang_Seng
2024-08-12,17079.0,17167.0,16975.0,17100.0,72770.0,17003.106701831985,17452.750579998334,-231.9393645013697,-241.63304908021212,9.693684578842436,45.349932137043446,366.3775459072562,Hang_Seng
2024-08-13,17077.0,17258.0,17051.0,17190.0,79060.0,17049.830026373987,17439.933478535,-205.06459745527536,-234.3193587552248,29.25476129994945,47.40233086370253,354.99343548530936,Hang_Seng
2024-08-14,17162.0,17291.0,17055.0,17129.0,75160.0,17069.62251978049,17424.765991777193,-186.5380466646893,-224.76309633711773,38.22504967242841,46.13760021975392,346.49390437921585,Hang_Seng
2024-08-15,17129.0,17318.0,16920.0,17128.0,104680.0,17084.216889835367,17410.2896019344,-169.9769251431244,-213.8058620983191,43.82893695519471,46.11587802643741,350.17291120927183,Hang_Seng
2024-08-16,17125.0,17501.0,17105.0,17425.0,109130.0,17169.412667376524,17411.007182327845,-131.372320815477,-197.31915384175068,65.94683302627368,53.16817917027368,353.4462746943238,Hang_Seng
2024-08-19,17426.0,17718.0,17354.0,17610.0,94250.0,17279.559500532392,17420.71414904356,-84.87159297113249,-174.82964166762704,89.95804869649456,56.94793694193412,354.2001122161578,Hang_Seng
2024-08-20,17606.0,17775.0,17464.0,17533.0,77310.0,17342.919625399292,17426.191507626798,-53.61465129284261,-150.58664359267016,96.97199229982756,54.959687541113205,351.1143899150037,Hang_Seng
2024-08-21,17533.0,17534.0,17251.0,17374.0,94010.0,17350.68971904947,17423.64558042549,-41.19836192902585,-128.7089872599413,87.51062533091545,51.00005747872436,346.24907634964626,Hang_Seng
2024-08-22,17375.0,17683.0,17372.0,17660.0,94230.0,17428.017289287105,17435.175064307172,-8.18618807499297,-104.60442742295164,96.41823934795868,57.001034419895504,343.7312851818144,Hang_Seng
2024-08-23,17661.0,17662.0,17445.0,17636.0,87220.0,17480.01296696533,17444.97140263365,15.856810677600151,-80.51217980284129,96.36899048044144,56.37707148525615,334.67905052597047,Hang_Seng
2024-08-26,17635.0,17849.0,17589.0,17808.0,128660.0,17562.009725223998,17462.680114700303,48.234011288004695,-54.76294158467209,102.9969528726768,59.7754311560851,329.34483263125827,Hang_Seng
2024-08-27,17810.0,17922.0,17633.0,17912.0,138950.0,17649.507293918,17484.59815788565,81.34738485697744,-27.540876296342187,108.88826115331965,61.717413903903285,326.4630588718827,Hang_Seng
2024-08-28,17910.0,17934.0,17662.0,17709.0,112370.0,17664.3804704385,17495.5445892083,90.17014323885816,-3.998672389302119,94.16881562816026,56.03110392591508,322.5728403810339,Hang_Seng
2024-08-29,17711.0,17808.0,17517.0,17648.0,16270.0,17660.285352828876,17502.981438515213,91.18888392849112,15.038838874256532,76.1500450542346,54.408879002698505,320.3176374966744,Hang_Seng
2024-08-30,17723.0,18159.0,17690.0,17952.0,130820.0,17733.214014621655,17524.884782977886,115.19856527873344,35.07078415515191,80.12778112358153,60.54033622705769,333.9378062469119,Hang_Seng
2024-09-02,17952.0,17969.0,17586.0,17642.0,107610.0,17710.41051096624,17530.597720393598,107.967420293553,49.65011138283214,58.31730891072087,52.749648520501154,337.4422486578468,Hang_Seng
2024-09-03,17647.0,17694.0,17539.0,17596.0,67780.0,17681.807883224683,17533.78807549635,97.40207968928372,59.20050504412245,38.20157464516126,51.68675189211076,324.4106594680006,Hang_Seng
2024-09-04,17594.0,17594.0,17297.0,17428.0,105580.0,17618.355912418512,17528.627681569702,74.61268656982429,62.28294134926282,12.32974522056147,47.891294107923095,322.5956123631434,Hang_Seng
2024-09-05,17442.0,17546.0,17310.0,17443.0,81140.0,17574.516934313884,17524.45072149313,57.10404311076127,61.24716170156252,-4.143118590801251,48.25664165647953,316.4102114800617,Hang_Seng
2024-09-09,17250.0,17312.0,17059.0,17140.0,85480.0,17465.887700735413,17505.697027761755,18.56474646208153,52.71067865366632,-34.14593219158479,41.87048007016646,321.23805351720017,Hang_Seng
2024-09-10,17154.0,17290.0,17093.0,17191.0,77730.0,17397.16577555156,17490.34595323679,-7.773047168215271,40.613933489290005,-48.38698065750528,43.232228506148346,312.3639068374001,Hang_Seng
2024-09-11,17189.0,17195.0,16948.0,17086.0,99460.0,17319.37433166367,17470.621760395967,-36.69555730969296,25.152035329493412,-61.84759263918637,41.097608824868495,307.6950563490144,Hang_Seng
2024-09-12,17085.0,17356.0,17019.0,17265.0,92490.0,17305.78074874775,17460.591430620552,-44.65825833438794,11.189976596717145,-55.84823493110508,45.99324758369328,309.7882666097991,Hang_Seng
2024-09-13,17255.0,17573.0,17166.0,17382.0,86520.0,17324.835561560812,17456.757702297597,-41.05458240405642,0.7410647965624335,-41.79564720061885,48.978279976141806,316.7319618519563,Hang_Seng
2024-09-16,17377.0,17451.0,17188.0,17450.0,65000.0,17356.12667117061,17456.42805828308,-32.33882966771125,-5.874914096292303,-26.463915571418948,50.68433720131508,312.8939645768166,Hang_Seng
2024-09-17,17450.0,17744.0,17395.0,17677.0,81790.0,17436.345003377955,17467.1876651961,-7.033452684332588,-6.106621813900361,-0.9268308704322266,55.97640752287651,315.472967107044,Hang_Seng
2024-09-19,17677.0,18098.0,17601.0,18050.0,128470.0,17589.758752533467,17495.61753518653,42.62783643580042,3.640269836039796,38.98756659976063,63.00205007785781,328.4391837422551,Hang_Seng
2024-09-20,18061.0,18378.0,17956.0,18268.0,144510.0,17759.3190644001,17533.294728592067,98.4407799181172,22.600371852455275,75.8404080656619,66.3791337062969,335.1220991892369,Hang_Seng
2024-09-23,18285.0,18450.0,18166.0,18268.0,124600.0,17886.489298300075,17569.134010124162,141.04703729123503,46.28970494021122,94.7573323510238,66.3791337062969,331.47052067572,Hang_Seng
2024-09-24,18267.0,19094.0,18253.0,19087.0,242370.0,18186.616973725057,17643.176253532736,238.1539678566005,84.66255752348908,153.49141033311142,75.94566166857177,367.8654834845971,Hang_Seng
2024-09-25,19088.0,19767.0,19069.0,19180.0,238150.0,18434.96273029379,17718.14326555553,318.939694449331,131.51798490865747,187.42170954067356,76.75451141689268,391.44652037855445,Hang_Seng
2024-09-26,19203.0,20028.0,19147.0,20028.0,173710.0,18833.222047720345,17830.819203821113,446.2454381393727,194.4634755548005,251.78196258457217,82.52476651764141,426.4146260658005,Hang_Seng
2024-09-27,20023.0,20689.0,20006.0,20467.0,65920.0,19241.66653579026,17959.41338900057,575.9209303393836,270.7549665117172,305.1659638276665,84.64918952413201,444.7421527753862,Hang_Seng
2024-09-30,20924.0,21593.0,20616.0,21275.0,279700.0,19749.999901842697,18121.149321244444,735.4111771588869,363.6862086411511,371.72496851773576,87.62991631256688,493.4034275771443,Hang_Seng
2024-10-02,21394.0,22732.0,21394.0,22473.0,10.0,20430.74992638202,18333.43472020813,947.5541206538364,480.45979104368814,467.0943296101483,90.55749318929377,562.2317541787769,Hang_Seng
2024-10-03,22165.0,22308.0,21800.0,22308.0,10.0,20900.06244478652,18527.315953368707,1089.8022487976996,602.3282825944905,487.4739662032091,87.48643394530933,570.1437717374357,Hang_Seng
2024-10-04,21980.5,22883.0,21879.0,22608.5,10.0,21327.171833589888,18726.398101984865,1212.8023235679866,724.4230907891897,488.3792327787969,88.26684569657935,601.1335023276189,Hang_Seng
2024-10-07,22969.5,23332.5,22791.0,23187.0,10.0,21792.12887519241,18943.988438473407,1341.4969425638774,847.8378611441271,493.65908141975024,89.61020793465514,609.909680732789,Hang_Seng
2024-10-08,22308.0,22408.0,21283.0,21283.0,10.0,21664.84665639431,19058.086563425924,1275.152305679585,933.3007500512188,341.8515556283662,63.742594823875294,702.3447035375897,Hang_Seng
2024-10-09,21588.0,21588.0,21588.0,21588.0,0.0,21645.63499229573,19181.49697496612,1232.9717234405616,993.2349447290874,239.73677871147424,65.46251073162617,673.9629389991904,Hang_Seng
2024-10-10,21115.0,21678.0,21115.0,21678.0,0.0,21653.7262442218,19303.277610333625,1193.0527860915754,1033.198513001585,159.85427308999033,65.97540845032368,666.0370147849626,Hang_Seng
2024-10-14,21495.0,21495.0,21495.0,21495.0,0.0,21614.04468316635,19410.190897634424,1133.582931631925,1053.275396727653,80.30753490427196,63.89754297654522,631.534370871751,Hang_Seng
2024-10-15,20690.0,20690.0,20690.0,20690.0,0.0,21383.033512374765,19472.620609944937,1009.8548925922332,1044.591295900569,-34.736403308335866,55.601826986141866,643.9247729523403,Hang_Seng
2024-10-16,20180.0,20591.5,20153.0,20478.0,0.0,21156.775134281077,19521.6635070208,884.4969714917061,1012.5724310187966,-128.07545952709052,53.62722440610346,636.2872891700302,Hang_Seng
2024-10-17,20600.0,20600.0,20281.0,20281.0,0.0,20937.831350710803,19558.704311556365,760.4872387606229,962.155392567162,-201.66815380653907,51.78677225872961,613.6239113721709,Hang_Seng
2024-10-18,20108.0,20888.0,20108.0,20888.0,10.0,20925.373513033104,19623.548003675565,703.0837474327273,910.3410635402752,-207.2573161075478,56.71594765688087,625.5079177027302,Hang_Seng
2024-10-21,20840.0,20863.0,20279.0,20405.0,0.0,20795.28013477483,19661.667613252364,611.5672371623514,850.5862982646904,-239.01906110233904,52.14734498141061,624.3287807239639,Hang_Seng
2024-10-22,20316.0,20744.0,20311.0,20621.5,0.0,20751.83510108112,19708.488705288837,550.1674956438255,790.5025377405175,-240.33504209669195,53.93841485735645,610.6624392436806,Hang_Seng
2024-10-23,20579.0,20951.5,20455.0,20517.5,0.0,20693.25132581084,19747.952670884497,487.4962737060196,729.901284933618,-242.4050112275984,52.91385805600015,602.5079792977034,Hang_Seng
2024-10-24,20561.5,20692.0,20285.0,20415.0,0.0,20623.68849435813,19780.49156498769,424.6627377296063,668.8535754928156,-244.1908377632093,51.86814203361303,588.5431236335818,Hang_Seng
2024-10-25,20483.5,20787.0,20466.0,20514.5,0.0,20596.3913707686,19816.296854500484,378.5320444406243,610.7892692823774,-232.2572248417531,52.842413103465184,573.0757576597546,Hang_Seng
2024-10-28,20661.0,20860.0,20463.0,20788.5,0.0,20644.41852807645,19863.721398183385,359.9335577391066,560.6181269737233,-200.68456923461667,55.51291734751124,560.498917826915,Hang_Seng
2024-10-29,20744.0,21175.0,20606.5,20795.0,0.0,20682.063896057334,19909.149622662244,341.7788053918921,516.8502626573571,-175.07145726546503,55.577185415958205,561.070423696421,Hang_Seng
2024-10-30,20798.0,20798.0,20289.0,20513.5,0.0,20639.922922043,19938.63012887384,301.2042409558453,473.7210583170548,-172.51681736120946,52.06894138621362,557.3511077181053,Hang_Seng
2024-10-31,20600.0,20600.0,20600.0,20600.0,0.0,20629.942191532253,19970.892073806823,272.88281023294985,433.5534087002338,-160.67059846728398,53.04968203339273,523.7188857382406,Hang_Seng
2024-11-01,20429.0,20704.0,20383.0,20486.0,0.0,20593.956643649188,19996.019289718686,238.4898623989684,394.5406994399808,-156.05083704101236,51.55254788714151,509.2389653283663,Hang_Seng
2024-11-04,20549.0,20755.0,20455.0,20556.5,0.0,20584.59248273689,20023.35981217143,214.44991908289376,358.5225433685634,-144.07262428566963,52.446328505798185,494.2933249477687,Hang_Seng
2024-11-05,20513.5,21058.0,20376.0,20948.0,0.0,20675.44436205267,20068.4642115777,224.40210116764865,331.69845492838044,-107.2963537607318,57.17152559925239,507.7009445943567,Hang_Seng
2024-11-06,20831.0,20831.0,20831.0,20831.0,0.0,20714.3332715395,20105.661079305617,220.3087725882688,309.4205184603581,-89.11174587208933,55.39985380043007,479.7937342661883,Hang_Seng
2024-11-07,20194.0,21123.0,20194.0,20888.0,0.0,20757.749953654624,20143.82395348583,219.13811603646536,291.36403797557955,-72.22592193911419,56.11337899447383,511.8798961043177,Hang_Seng
2024-11-08,20700.0,20700.0,20700.0,20700.0,0.0,20743.312465240968,20170.954492340177,200.72648351256063,273.2365270829758,-72.51004357041512,53.09617980552967,488.74561781115216,Hang_Seng
2024-11-11,20333.0,20333.0,20333.0,20333.0,0.0,20640.734348930724,20178.85915125041,154.73758072587952,249.53673781155652,-94.79915708567702,47.7037669676704,480.0495022532127,Hang_Seng
2024-11-12,20320.5,20547.0,19569.0,19633.0,2000.0,20388.800761698043,20152.23187557966,61.10254201009593,211.84989865126445,-150.74735664116852,39.46992042575726,515.6173949494117,Hang_Seng
2024-11-13,19641.5,19974.5,19585.0,19609.5,2000.0,20193.97557127353,20125.757149941623,-14.82921244825775,166.51407643136002,-181.34328887961777,39.2251442480754,506.6090095958824,Hang_Seng
2024-11-14,19615.0,19857.0,19359.5,19462.5,2000.0,20011.106678455148,20093.403142627398,-85.87740511565062,116.03578012195791,-201.91318523760853,37.65215104512182,505.95836605331937,Hang_Seng
2024-11-15,19511.5,19625.5,19341.0,19448.0,2000.0,19870.33000884136,20061.920062499223,-141.71997879961054,64.48462833764422,-206.20460713725475,37.49243765601112,490.1399113352251,Hang_Seng
2024-11-18,19567.0,19798.5,19487.5,19764.5,2000.0,19843.87250663102,20047.41176676756,-158.60837722664655,19.866027224786077,-178.47440445143263,43.15999634354894,480.1656319541376,Hang_Seng
2024-11-19,19740.0,19791.0,19415.0,19700.0,2000.0,19807.904379973268,20030.46485131548,-175.17782468684527,-19.142743157540195,-156.03508152930507,42.317906704960144,472.7252296716992,Hang_Seng
2024-11-20,19596.0,19778.5,19584.0,19617.0,10.0,19760.17828497995,20010.295834178138,-192.7843396521057,-53.8710624564533,-138.9132771956524,41.2038238084335,452.8519989808636,Hang_Seng
2024-11-21,19625.5,19786.0,19495.0,19593.5,10.0,19718.50871373496,19989.964330071885,-206.2562891017842,-84.34810778551949,-121.90818131626472,40.87570356551356,441.2911419108019,Hang_Seng
2024-11-22,19641.5,19724.5,19042.5,19204.5,10.0,19590.00653530122,19951.64899689765,-245.4920752620565,-116.57690128082687,-128.91517398122957,35.794380827742614,458.484631774316,Hang_Seng
2024-11-25,19395.0,19439.0,19164.0,19307.5,10.0,19519.37990147592,19920.22709460996,-265.21820886042406,-146.30516279674634,-118.91304606367773,37.99238676216464,445.3785866475792,Hang_Seng
2024-11-26,19606.0,19606.0,19606.0,19606.0,10.0,19541.03492610694,19904.89894365337,-253.83876129378405,-167.81188249615388,-86.02687879763016,43.977969793319936,434.8872590298949,Hang_Seng
2024-11-27,19606.0,19635.0,19250.0,19635.0,10.0,19564.526194580205,19891.73314152393,-239.71709996614663,-182.19292599015245,-57.52417397599419,44.53810707372767,431.3238833849024,Hang_Seng
2024-11-28,19900.0,19900.0,18684.0,19323.0,80.0,19504.144645935157,19863.9900614496,-250.8101903793504,-195.916378867992,-54.893811511358365,39.914245358488856,487.3721774288379,Hang_Seng
2024-11-29,19532.0,19730.0,19405.0,19516.0,550.0,19507.108484451364,19847.01493650084,-241.24711089819172,-204.982525274032,-36.26458562415976,43.80101626069793,481.6313076124924,Hang_Seng
2024-12-02,19558.0,19775.0,19476.0,19641.0,2390.0,19540.58136333852,19836.965427403236,-221.03390491268877,-208.19280120176336,-12.84110371092538,46.22716671828668,468.58621421160007,Hang_Seng
2024-12-03,19643.0,19838.0,19450.0,19831.0,760.0,19613.18602250389,19836.67443094453,-187.5217474606543,-204.0585904535416,16.536842992887273,49.77633003214191,462.8300560536287,Hang_Seng
2024-12-04,19824.0,19895.0,19689.0,19801.0,990.0,19660.13951687792,19834.9342148009,-161.52194606705962,-195.5512615762452,34.02931550918558,49.22388221262744,444.485052049798,Hang_Seng
2024-12-05,19775.0,19809.0,19526.0,19657.0,310.0,19659.35463765844,19826.25449700573,-150.7982048490885,-186.60065023081387,35.80244538172536,46.55307416338467,432.9504054748125,Hang_Seng
2024-12-06,19652.0,20011.0,19632.0,19956.0,1230.0,19733.51597824383,19832.58354593228,-116.82606338373807,-172.6457328613987,55.81966947766063,52.33603629383723,429.0968050837545,Hang_Seng
2024-12-09,19956.0,20694.0,19758.0,20678.0,3990.0,19969.636983682874,19873.82337295997,-31.282920487712545,-144.37317038666149,113.09024989894894,62.802351251525046,465.3041761492005,Hang_Seng
2024-12-10,20898.0,21407.0,20396.0,20469.0,2590.0,20094.47773776216,19902.85637915705,19.42219625974394,-111.6140970573804,131.03629331712435,58.77872547946797,504.28244928140055,Hang_Seng
2024-12-11,20470.0,20580.0,20199.0,20250.0,910.0,20133.35830332162,19919.79021432012,41.45700628969644,-80.99987638796505,122.45688267766148,54.81568051500621,495.47656004701474,Hang_Seng
2024-12-12,20200.0,20624.0,20158.0,20500.0,860.0,20225.018727491217,19948.093130694742,78.19132176854691,-49.16163675666265,127.35295852520956,58.2742283676702,493.37109147222793,Hang_Seng
2024-12-13,20536.0,20587.0,19970.0,20054.0,1260.0,20182.264045618413,19953.259319441346,70.50235159649674,-25.22883908603077,95.73119068252753,50.80325609401491,502.2017277956402,Hang_Seng
2024-12-16,20027.0,20107.0,19788.0,19862.0,680.0,20102.19803421381,19948.807645322253,48.35854474835287,-10.511362319154046,58.86990706750692,47.953101927167495,489.11589009595167,Hang_Seng
2024-12-17,19849.0,19999.0,19668.0,19764.0,1550.0,20017.64852566036,19939.79263823336,22.640649984150517,-3.880959858493133,26.52160984264365,46.51856207994588,477.8218979462408,Hang_Seng
2024-12-18,19791.0,20025.0,19746.0,19901.0,1190.0,19988.486394245265,19937.900314417097,13.162064057964017,-0.4723550752017034,13.63441913316572,48.82343110242297,463.6203338072236,Hang_Seng
2024-12-19,19920.0,19930.0,19588.0,19792.0,5390.0,19939.36479568395,19930.783225908945,-3.1093302039516857,-0.9997501009516998,-2.1095801029999857,47.08477268321924,454.9331671067076,Hang_Seng
2024-12-20,19809.0,19901.0,19666.0,19700.0,17120.0,19879.523596762963,19919.52550757192,-23.16117094814399,-5.432034270390158,-17.729136677753832,45.608463155943,439.22365517051423,Hang_Seng
2024-12-23,19665.0,19978.0,19650.0,19925.0,81950.0,19890.89269757222,19919.792555983047,-20.658639668541586,-8.477355350020442,-12.18128431852114,49.757502367385214,431.2791083726203,Hang_Seng
2024-12-24,19932.0,20213.0,19837.0,20196.0,30230.0,19967.169523179167,19933.26608983753,3.1556926977391413,-6.150745740468525,9.306438438207667,54.28109497556223,427.3306006317189,Hang_Seng
2024-12-27,20239.0,20239.0,20021.0,20103.0,61040.0,20001.127142384372,19941.54579277229,14.358879677613004,-2.04882065685222,16.407700334465225,52.53308653952983,412.3784148723104,Hang_Seng
2024-12-30,20100.0,20215.0,19966.0,20019.0,73490.0,20005.595356788283,19945.3240467834,16.27181671679864,1.615306817877952,14.656509898920689,50.93752419736129,400.7085280957168,Hang_Seng
2024-12-31,20033.0,20185.0,19883.0,20087.0,41630.0,20025.94651759121,19952.23506889152,23.0096241780775,5.894170289917862,17.11545388815964,52.20311912607429,393.6579189460227,Hang_Seng
2025-01-02,20073.0,20074.0,19558.0,19615.0,102370.0,19923.209888193407,19935.78457772608,-9.626106434057874,2.790114945122715,-12.41622137918059,43.76427811870775,403.3252104498782,Hang_Seng
2025-01-03,19626.0,19937.0,19551.0,19748.0,99360.0,19879.40741614505,19926.62435442237,-24.47602521639783,-2.663113087181394,-21.81291212921644,46.393909147263344,402.0876954177441,Hang_Seng
2025-01-06,19754.0,19919.0,19655.0,19737.0,73150.0,19843.80556210879,19917.37438591396,-36.70914078414353,-9.472318626573822,-27.236822157569705,46.20148295579182,392.2242886021909,Hang_Seng
2025-01-07,19739.0,20179.0,19270.0,19473.0,134740.0,19751.104171581595,19895.69758660108,-66.93498186104989,-20.96485127346904,-45.97013058758085,41.72817746091263,429.1368394163201,Hang_Seng
2025-01-08,19500.0,19575.0,19136.0,19300.0,94220.0,19638.3281286862,19866.639167742487,-103.65397436447527,-37.50267589167029,-66.151298472805,39.05932689593957,429.841350886583,Hang_Seng
2025-01-09,19303.0,19430.0,19114.0,19306.0,70250.0,19555.24609651465,19839.29091565749,-130.76254143280676,-56.15464899989759,-74.60789243290917,39.2045566831164,421.7098258232556,Hang_Seng
2025-01-10,19315.0,19397.0,19055.0,19109.0,80940.0,19443.684572385984,19803.666968552243,-166.22637555833717,-78.16899431158551,-88.05738124675166,36.15772016259948,416.0162668358802,Hang_Seng
2025-01-13,19098.0,19135.0,18694.0,18894.0,97830.0,19306.263429289487,19759.29297008628,-209.26811026570795,-104.38881750241,-104.87929276329794,33.131435508189185,417.8008192047459,Hang_Seng
